"SpecName","PalmTribe","accGenus","accSpecies","Acaulescent","Erect","MaxStemHeight_m","AverageFruitLength_cm"
"Bactris rostrata","Cocoseae","Bactris","rostrata",0,1,1.94591014905531,1.6094379124341
"Bactris schultesii","Cocoseae","Bactris","schultesii",0,1,0.916290731874155,0.615185639090233
"Bactris setiflora","Cocoseae","Bactris","setiflora",0,1,1.79175946922805,1.25276296849537
"Bactris setosa","Cocoseae","Bactris","setosa",0,1,1.94591014905531,0.810930216216329
"Bactris setulosa","Cocoseae","Bactris","setulosa",0,1,2.39789527279837,1.06471073699243
"Bactris simplicifrons","Cocoseae","Bactris","simplicifrons",0,1,1.25276296849537,0.405465108108164
"Bactris soeiroana","Cocoseae","Bactris","soeiroana",0,1,0.916290731874155,0.693147180559945
"Bactris sphaerocarpa","Cocoseae","Bactris","sphaerocarpa",0,1,0.916290731874155,1.1314021114911
"Bactris syagroides","Cocoseae","Bactris","syagroides",0,1,0.916290731874155,0.53062825106217
"Bactris tefensis","Cocoseae","Bactris","tefensis",0,1,0.916290731874155,0.693147180559945
"Bactris timbuiensis","Cocoseae","Bactris","timbuiensis",0,1,1.70474809223843,0.8754687373539
"Bactris tomentosa","Cocoseae","Bactris","tomentosa",0,1,1.38629436111989,0.916290731874155
"Bactris turbinocarpa","Cocoseae","Bactris","turbinocarpa",0,1,0.993251773010283,1.38629436111989
"Bactris vulgaris","Cocoseae","Bactris","vulgaris",0,1,1.38629436111989,0.993251773010283
"Balaka diffusa","Areceae","Balaka","diffusa",0,1,NA,1.62924053973028
"Balaka longirostris","Areceae","Balaka","longirostris",0,1,2.07944154167984,1.50407739677627
"Balaka macrocarpa","Areceae","Balaka","macrocarpa",0,1,1.6094379124341,1.6094379124341
"Balaka microcarpa","Areceae","Balaka","microcarpa",0,1,2.39789527279837,0.993251773010283
"Balaka pauciflora","Areceae","Balaka","pauciflora",0,1,0.693147180559945,0.916290731874155
"Balaka samoensis","Areceae","Balaka","samoensis",0,1,NA,1.50407739677627
"Balaka seemannii","Areceae","Balaka","seemannii",0,1,2.07944154167984,1.08180517035173
"Balaka streptostachys","Areceae","Balaka","streptostachys",0,1,2.07944154167984,1.14740245283754
"Balaka tahitensis","Areceae","Balaka","tahitensis",0,1,NA,1.11514159061932
"Barcella odora","Cocoseae","Barcella","odora",1,0,0,1.50407739677627
"Basselinia deplanchei","Areceae","Basselinia","deplanchei",0,1,2.19722457733622,0.470003629245736
"Basselinia eriostachys","Areceae","Basselinia","eriostachys",0,1,NA,0.488580014818671
"Basselinia favieri","Areceae","Basselinia","favieri",0,1,2.77258872223978,0.587786664902119
"Basselinia glabrata","Areceae","Basselinia","glabrata",0,1,2.77258872223978,0.78845736036427
"Basselinia gracilis","Areceae","Basselinia","gracilis",0,1,2.19722457733622,0.336472236621213
"Basselinia humboldtiana","Areceae","Basselinia","humboldtiana",0,1,2.77258872223978,0.693147180559945
"Basselinia iterata","Areceae","Basselinia","iterata",0,1,2.39789527279837,0.641853886172395
"Basselinia moorei","Areceae","Basselinia","moorei",0,1,NA,0.832909122935104
"Basselinia pancheri","Areceae","Basselinia","pancheri",0,1,2.77258872223978,0.53062825106217
"Basselinia porphyrea","Areceae","Basselinia","porphyrea",0,1,NA,0.693147180559945
"Basselinia sordida","Areceae","Basselinia","sordida",0,1,2.56494935746154,0.53062825106217
"Basselinia tomentosa","Areceae","Basselinia","tomentosa",0,1,3.04452243772342,0.559615787935423
"Basselinia velutina","Areceae","Basselinia","velutina",0,1,2.77258872223978,0.741937344729377
"Basselinia vestita","Areceae","Basselinia","vestita",0,1,1.79175946922805,0.53062825106217
"Beccariophoenix alfredii","Cocoseae","Beccariophoenix","alfredii",0,1,2.77258872223978,1.22377543162212
"Beccariophoenix madagascariensis","Cocoseae","Beccariophoenix","madagascariensis",0,1,2.56494935746154,1.50407739677627
"Bentinckia condapanna","Areceae","Bentinckia","condapanna",0,1,2.39789527279837,0.916290731874155
"Bentinckia nicobarica","Areceae","Bentinckia","nicobarica",0,1,3.04452243772342,0.916290731874155
"Bismarckia nobilis","Borasseae","Bismarckia","nobilis",0,1,3.25809653802148,1.68639895357023
"Borassodendron borneense","Borasseae","Borassodendron","borneense",0,1,NA,2.30258509299405
"Borassodendron machadonis","Borasseae","Borassodendron","machadonis",0,1,3.04452243772342,2.56494935746154
"Borassus aethiopum","Borasseae","Borassus","aethiopum",0,1,3.43398720448515,2.56494935746154
"Borassus akeassii","Borasseae","Borassus","akeassii",0,1,2.77258872223978,2.77258872223978
"Borassus flabellifer","Borasseae","Borassus","flabellifer",0,1,3.25809653802148,3.04452243772342
"Borassus heineanus","Borasseae","Borassus","heineanus",0,1,3.25809653802148,2.67414864942653
"Borassus madagascariensis","Borasseae","Borassus","madagascariensis",0,1,3.25809653802148,3.43398720448515
"Brahea aculeata","Trachycarpeae","Brahea","aculeata",0,1,2.30258509299405,1.17865499634165
"Brahea armata","Trachycarpeae","Brahea","armata",0,1,2.77258872223978,1.1314021114911
"Brahea brandegeei","Trachycarpeae","Brahea","brandegeei",0,1,2.94443897916644,1.04731899428056
"Brahea calcarea","Trachycarpeae","Brahea","calcarea",0,1,2.56494935746154,0.993251773010283
"Brahea decumbens","Trachycarpeae","Brahea","decumbens",0,1,1.25276296849537,0.916290731874155
"Brahea dulcis","Trachycarpeae","Brahea","dulcis",0,1,2.14006616349627,0.832909122935104
"Brahea edulis","Trachycarpeae","Brahea","edulis",0,1,2.63905732961526,1.38629436111989
"Brahea moorei","Trachycarpeae","Brahea","moorei",1,0,0.262364264467491,0.500775287912489
"Brahea pimo","Trachycarpeae","Brahea","pimo",0,1,1.79175946922805,0.693147180559945
"Brahea salvadorensis","Trachycarpeae","Brahea","salvadorensis",0,1,1.94591014905531,0.78845736036427
"Brahea sarukhanii","Trachycarpeae","Brahea","sarukhanii",0,1,1.79175946922805,1.06471073699243
"Brassiophoenix drymophloeoides","Areceae","Brassiophoenix","drymophloeoides",0,1,2.41591377830105,1.43508452528932
"Brassiophoenix schumannii","Areceae","Brassiophoenix","schumannii",0,1,2.39789527279837,1.41098697371026
"Burretiokentia dumasii","Areceae","Burretiokentia","dumasii",0,1,2.77258872223978,0.78845736036427
"Burretiokentia grandiflora","Areceae","Burretiokentia","grandiflora",0,1,2.56494935746154,1.16315080980568
"Burretiokentia hapala","Areceae","Burretiokentia","hapala",0,1,2.77258872223978,0.955511445027436
"Burretiokentia koghiensis","Areceae","Burretiokentia","koghiensis",0,1,2.94443897916644,0.955511445027436
"Burretiokentia vieillardii","Areceae","Burretiokentia","vieillardii",0,1,3.04452243772342,1.09861228866811
"Butia archeri","Cocoseae","Butia","archeri",1,0,0.693147180559945,1.06471073699243
"Butia campicola","Cocoseae","Butia","campicola",1,0,0,1.01160091167848
"Butia capitata","Cocoseae","Butia","capitata",0,1,1.94591014905531,1.2947271675944
"Butia catarinensis","Cocoseae","Butia","catarinensis",0,1,NA,1.25276296849537
"Butia eriospatha","Cocoseae","Butia","eriospatha",0,1,1.94591014905531,1.06471073699243
"Butia exilata","Cocoseae","Butia","exilata",0,1,0.916290731874155,1.50407739677627
"Butia exospadix","Cocoseae","Butia","exospadix",1,0,0,0.955511445027436
"Butia lallemantii","Cocoseae","Butia","lallemantii",1,0,0.609765571620894,1.38629436111989
"Butia lepidotispatha","Cocoseae","Butia","lepidotispatha",1,0,0.262364264467491,NA
"Butia leptospatha","Cocoseae","Butia","leptospatha",1,0,0,0.78845736036427
"Butia marmorii","Cocoseae","Butia","marmorii",1,0,0,0.955511445027436
"Butia matogrossensis","Cocoseae","Butia","matogrossensis",1,0,0,NA
"Butia microspadix","Cocoseae","Butia","microspadix",1,0,0,1.09861228866811
"Butia missionera","Cocoseae","Butia","missionera",0,1,NA,NA
"Butia noblickii","Cocoseae","Butia","noblickii",0,1,NA,NA
"Butia odorata","Cocoseae","Butia","odorata",0,1,NA,1.16315080980568
"Butia paraguayensis","Cocoseae","Butia","paraguayensis",0,1,1.6094379124341,1.37371557891303
"Butia pubispatha","Cocoseae","Butia","pubispatha",1,0,0,NA
"Butia purpurascens","Cocoseae","Butia","purpurascens",0,1,1.6094379124341,1.28093384546206
"Butia quaraimana","Cocoseae","Butia","quaraimana",0,1,NA,NA
"Butia stolonifera","Cocoseae","Butia","stolonifera",1,0,0,NA
"Butia yatay","Cocoseae","Butia","yatay",0,1,2.56494935746154,1.52605630349505
"Butyagrus nabonnandii","Cocoseae","Butyagrus","nabonnandii",0,1,NA,NA
"Calamus acanthochlamys","Calameae","Calamus","acanthochlamys",0,1,2.07944154167984,0.693147180559945
"Calamus acanthophyllus","Calameae","Calamus","acanthophyllus",1,0,0.693147180559945,0.78845736036427
"Calamus acanthospathus","Calameae","Calamus","acanthospathus",0,0,3.43398720448515,1.25276296849537
"Calamus acaulis","Calameae","Calamus","acaulis",1,0,0,NA
"Calamus acidus","Calameae","Calamus","acidus",0,0,NA,NA
"Calamus acuminatus","Calameae","Calamus","acuminatus",0,0,3.71357206670431,0.53062825106217
"Calamus adspersus","Calameae","Calamus","adspersus",0,0,NA,NA
"Calamus aidae","Calameae","Calamus","aidae",0,0,NA,0.262364264467491
"Calamus albidus","Calameae","Calamus","albidus",0,0,1.94591014905531,1.25276296849537
"Calamus albus","Calameae","Calamus","albus",0,0,NA,NA
"Calamus altiscandens","Calameae","Calamus","altiscandens",0,0,NA,0.405465108108164
"Calamus amplijugus","Calameae","Calamus","amplijugus",0,0,3.04452243772342,0.693147180559945
"Calamus andamanicus","Calameae","Calamus","andamanicus",0,0,3.2188758248682,1.02961941718116
"Calamus anomalus","Calameae","Calamus","anomalus",0,0,NA,NA
"Calamus arborescens","Calameae","Calamus","arborescens",0,1,2.39789527279837,1.16315080980568
"Calamus arfakianus","Calameae","Calamus","arfakianus",0,0,NA,NA
"Calamus aruensis","Calameae","Calamus","aruensis",0,0,3.93182563272433,0.741937344729377
"Calamus arugda","Calameae","Calamus","arugda",0,0,NA,NA
"Calamus ashtonii","Calameae","Calamus","ashtonii",1,0,3.04452243772342,0.559615787935423
"Calamus asperrimus","Calameae","Calamus","asperrimus",0,0,NA,NA
"Calamus australis","Calameae","Calamus","australis",0,0,3.58351893845611,0.832909122935104
"Calamus austroguangxiensis","Calameae","Calamus","austroguangxiensis",0,0,2.39789527279837,1.02961941718116
"Calamus axillaris","Calameae","Calamus","axillaris",0,0,3.71357206670431,0.741937344729377
"Calamus bachmaensis","Calameae","Calamus","bachmaensis",0,0,2.39789527279837,NA
"Calamus bacularis","Calameae","Calamus","bacularis",0,1,1.09861228866811,0.53062825106217
"Calamus balerensis","Calameae","Calamus","balerensis",0,0,NA,NA
"Calamus balingensis","Calameae","Calamus","balingensis",0,0,2.56494935746154,0.587786664902119
"Calamus bankae","Calameae","Calamus","bankae",0,0,NA,NA
"Calamus baratangensis","Calameae","Calamus","baratangensis",0,0,3.25809653802148,0.810930216216329
"Calamus barbatus","Calameae","Calamus","barbatus",0,0,2.77258872223978,NA
"Calamus basui","Calameae","Calamus","basui",0,0,3.04452243772342,0.916290731874155
"Calamus batanensis","Calameae","Calamus","batanensis",0,0,NA,0.693147180559945
"Calamus beccarii","Calameae","Calamus","beccarii",0,0,3.93182563272433,0.78845736036427
"Calamus benkulensis","Calameae","Calamus","benkulensis",0,0,3.04452243772342,0.470003629245736
"Calamus bicolor","Calameae","Calamus","bicolor",0,0,NA,0.262364264467491
"Calamus billitonensis","Calameae","Calamus","billitonensis",0,0,NA,NA
"Calamus bimaniferus","Calameae","Calamus","bimaniferus",0,0,1.38629436111989,0.587786664902119
"Calamus blumei","Calameae","Calamus","blumei",0,0,4.11087386417331,1.16315080980568
"Calamus boniensis","Calameae","Calamus","boniensis",0,0,3.58351893845611,NA
"Calamus bousigonii","Calameae","Calamus","bousigonii",0,0,3.04452243772342,1.02961941718116
"Calamus brandisii","Calameae","Calamus","brandisii",0,0,2.77258872223978,0.693147180559945
"Calamus brassii","Calameae","Calamus","brassii",0,0,NA,NA
"Calamus brevifolius","Calameae","Calamus","brevifolius",0,0,NA,NA
"Calamus burckianus","Calameae","Calamus","burckianus",0,0,3.25809653802148,0.470003629245736
"Calamus burkillianus","Calameae","Calamus","burkillianus",0,0,3.04452243772342,0.78845736036427
"Calamus buroensis","Calameae","Calamus","buroensis",0,0,NA,NA
"Calamus caesius","Calameae","Calamus","caesius",0,0,4.61512051684126,0.916290731874155
"Calamus calospathus","Calameae","Calamus","calospathus",0,2,2.39789527279837,1.24703229378638
"Calamus caryotoides","Calameae","Calamus","caryotoides",0,0,2.77258872223978,0.916290731874155
"Calamus castaneus","Calameae","Calamus","castaneus",1,0,0.916290731874155,1.25276296849537
"Calamus cawa","Calameae","Calamus","cawa",0,0,NA,NA
"Calamus centralis","Calameae","Calamus","centralis",0,0,3.04452243772342,NA
"Calamus ceratophorus","Calameae","Calamus","ceratophorus",0,0,3.43398720448515,1.06471073699243
"Calamus ciliaris","Calameae","Calamus","ciliaris",0,0,3.25809653802148,0.641853886172395
"Calamus cockburnii","Calameae","Calamus","cockburnii",1,0,0.0769610411361283,0.693147180559945
"Calamus compsostachys","Calameae","Calamus","compsostachys",0,0,2.39789527279837,0.693147180559945
"Calamus comptus","Calameae","Calamus","comptus",0,0,2.39789527279837,0.53062825106217
"Calamus concinnus","Calameae","Calamus","concinnus",0,1,1.94591014905531,0.587786664902119
"Calamus congestiflorus","Calameae","Calamus","congestiflorus",0,0,3.04452243772342,NA
"Calamus conirostris","Calameae","Calamus","conirostris",0,0,2.39789527279837,1.38629436111989
"Calamus conjugatus","Calameae","Calamus","conjugatus",1,0,0,NA
"Calamus convallium","Calameae","Calamus","convallium",0,0,3.04452243772342,1.41585316336144
"Calamus corneri","Calameae","Calamus","corneri",0,0,3.04452243772342,NA
"Calamus corrugatus","Calameae","Calamus","corrugatus",0,0,2.77258872223978,0.693147180559945
"Calamus crassifolius","Calameae","Calamus","crassifolius",0,0,2.39789527279837,NA
"Calamus crispus","Calameae","Calamus","crispus",0,0,2.39789527279837,NA
"Calamus cumingianus","Calameae","Calamus","cumingianus",0,0,NA,0.500775287912489
"Calamus curag","Calameae","Calamus","curag",0,0,NA,NA
"Calamus cuthbertsonii","Calameae","Calamus","cuthbertsonii",0,0,NA,NA
"Calamus dasyacanthus","Calameae","Calamus","dasyacanthus",0,0,2.77258872223978,0.73716406597672
"Calamus deerratus","Calameae","Calamus","deerratus",0,0,3.04452243772342,0.916290731874155
"Calamus delessertianus","Calameae","Calamus","delessertianus",0,0,3.71357206670431,0.916290731874155
"Calamus delicatulus","Calameae","Calamus","delicatulus",0,0,2.39789527279837,0.693147180559945
"Calamus densiflorus","Calameae","Calamus","densiflorus",0,0,3.71357206670431,1.09861228866811
"Calamus depauperatus","Calameae","Calamus","depauperatus",0,0,NA,NA
"Calamus dianbaiensis","Calameae","Calamus","dianbaiensis",0,1,1.6094379124341,1.09861228866811
"Calamus didymocarpus","Calameae","Calamus","didymocarpus",0,0,NA,0.703097511413113
"Calamus diepenhorstii","Calameae","Calamus","diepenhorstii",0,0,3.04452243772342,1.09861228866811
"Calamus digitatus","Calameae","Calamus","digitatus",0,0,1.79175946922805,0.693147180559945
"Calamus dilaceratus","Calameae","Calamus","dilaceratus",0,0,3.04452243772342,0.693147180559945
"Calamus dimorphacanthus","Calameae","Calamus","dimorphacanthus",0,0,NA,0.470003629245736
"Calamus dioicus","Calameae","Calamus","dioicus",0,0,2.39789527279837,0.587786664902119
"Calamus discolor","Calameae","Calamus","discolor",0,0,NA,NA
"Calamus distentus","Calameae","Calamus","distentus",0,0,2.19722457733622,NA
"Calamus divaricatus","Calameae","Calamus","divaricatus",0,0,2.77258872223978,0.916290731874155
"Calamus dongnaiensis","Calameae","Calamus","dongnaiensis",0,1,0,1.38629436111989
"Calamus dransfieldii","Calameae","Calamus","dransfieldii",0,0,3.13549421592915,1.02961941718116
"Calamus egregius","Calameae","Calamus","egregius",0,0,3.93182563272433,1.09861228866811
"Calamus elmerianus","Calameae","Calamus","elmerianus",0,0,NA,NA
"Calamus elopurensis","Calameae","Calamus","elopurensis",0,0,2.07944154167984,NA
"Calamus endauensis","Calameae","Calamus","endauensis",0,0,3.25809653802148,NA
"Calamus epetiolaris","Calameae","Calamus","epetiolaris",0,0,NA,NA
"Calamus equestris","Calameae","Calamus","equestris",0,0,NA,NA
"Calamus erectus","Calameae","Calamus","erectus",0,1,1.94591014905531,1.79175946922805
"Calamus erinaceus","Calameae","Calamus","erinaceus",0,0,2.77258872223978,0.693147180559945
"Calamus erioacanthus","Calameae","Calamus","erioacanthus",0,0,2.39789527279837,0.993251773010283
"Calamus essigii","Calameae","Calamus","essigii",0,0,2.19722457733622,0.667829372575655
"Calamus evansii","Calameae","Calamus","evansii",0,0,2.07944154167984,NA
"Calamus exilis","Calameae","Calamus","exilis",0,0,2.77258872223978,0.955511445027436
"Calamus eximius","Calameae","Calamus","eximius",0,0,2.94443897916644,NA
"Calamus faberi","Calameae","Calamus","faberi",0,0,2.77258872223978,NA
"Calamus farinosus","Calameae","Calamus","farinosus",0,0,NA,NA
"Calamus fertilis","Calameae","Calamus","fertilis",0,0,3.43398720448515,0.908258560176891
"Calamus filipendulus","Calameae","Calamus","filipendulus",0,0,1.79175946922805,0.8754687373539
"Calamus filispadix","Calameae","Calamus","filispadix",0,0,NA,0.765467842139571
"Calamus fimbriatus","Calameae","Calamus","fimbriatus",0,0,NA,NA
"Calamus fissijugatus","Calameae","Calamus","fissijugatus",0,0,NA,NA
"Calamus flabellatus","Calameae","Calamus","flabellatus",0,0,3.43398720448515,0.741937344729377
"Calamus flagellum","Calameae","Calamus","flagellum",0,0,3.43398720448515,1.38629436111989
"Calamus floribundus","Calameae","Calamus","floribundus",0,0,1.94591014905531,0.78845736036427
"Calamus formosanus","Calameae","Calamus","formosanus",0,0,3.04452243772342,1.09861228866811
"Calamus foxworthyi","Calameae","Calamus","foxworthyi",0,0,NA,NA
"Calamus fuscus","Calameae","Calamus","fuscus",0,0,NA,NA
"Calamus gamblei","Calameae","Calamus","gamblei",0,0,3.43398720448515,1.09861228866811
"Calamus gibbsianus","Calameae","Calamus","gibbsianus",0,0,2.19722457733622,0.955511445027436
"Calamus godefroyi","Calameae","Calamus","godefroyi",0,0,3.43398720448515,0.955511445027436
"Calamus gogolensis","Calameae","Calamus","gogolensis",0,0,NA,NA
"Calamus gonospermus","Calameae","Calamus","gonospermus",0,0,2.39789527279837,1.09861228866811
"Calamus gracilis","Calameae","Calamus","gracilis",0,0,3.43398720448515,1.30833281965018
"Calamus graminosus","Calameae","Calamus","graminosus",0,0,NA,NA
"Calamus grandifolius","Calameae","Calamus","grandifolius",0,0,NA,NA
"Calamus gregisectus","Calameae","Calamus","gregisectus",0,0,NA,NA
"Calamus griseus","Calameae","Calamus","griseus",0,0,1.79175946922805,0.53062825106217
"Calamus guruba","Calameae","Calamus","guruba",0,0,3.04452243772342,0.587786664902119
"Calamus hainanensis","Calameae","Calamus","hainanensis",0,0,NA,NA
"Calamus halmaherensis","Calameae","Calamus","halmaherensis",0,0,NA,NA
"Calamus harmandii","Calameae","Calamus","harmandii",1,0,0.741937344729377,0.78845736036427
"Calamus hartmannii","Calameae","Calamus","hartmannii",0,0,NA,NA
"Calamus henryanus","Calameae","Calamus","henryanus",0,0,3.04452243772342,0.916290731874155
"Calamus hepburnii","Calameae","Calamus","hepburnii",0,0,3.04452243772342,NA
"Calamus heteracanthus","Calameae","Calamus","heteracanthus",0,0,3.25809653802148,NA
"Calamus heteroideus","Calameae","Calamus","heteroideus",0,0,NA,0.662687973075237
